State,Year,Quarter,Brand,Transaction_count,Percentage,Region
Andaman and Nicobar Islands,2018,4,Motorola,474,0.031139141,Southern Region
Andaman and Nicobar Islands,2018,4,Apple,455,0.029890947,Southern Region
Andaman and Nicobar Islands,2018,4,Huawei,398,0.026146367,Southern Region
Andaman and Nicobar Islands,2018,4,Lenovo,377,0.024766785,Southern Region
Andaman and Nicobar Islands,2018,4,Others,1372,0.090132703,Southern Region
Andaman and Nicobar Islands,2019,1,Xiaomi,4576,0.246074425,Southern Region
Andaman and Nicobar Islands,2019,1,Samsung,3567,0.191815444,Southern Region
Andaman and Nicobar Islands,2019,1,Vivo,3420,0.183910518,Southern Region
Andaman and Nicobar Islands,2019,1,Oppo,1600,0.086040009,Southern Region
Andaman and Nicobar Islands,2019,1,Realme,897,0.04823618,Southern Region
Andaman and Nicobar Islands,2019,1,OnePlus,855,0.04597763,Southern Region
Andaman and Nicobar Islands,2019,1,Motorola,561,0.030167778,Southern Region
Andaman and Nicobar Islands,2019,1,Apple,515,0.027694128,Southern Region
Andaman and Nicobar Islands,2019,1,Huawei,515,0.027694128,Southern Region
Andaman and Nicobar Islands,2019,1,Lenovo,426,0.022908152,Southern Region
Andaman and Nicobar Islands,2019,1,Others,1664,0.089481609,Southern Region
Andaman and Nicobar Islands,2019,2,Xiaomi,5296,0.243707146,Southern Region
Andaman and Nicobar Islands,2019,2,Samsung,4165,0.191661681,Southern Region
Andaman and Nicobar Islands,2019,2,Vivo,4102,0.188762597,Southern Region
Andaman and Nicobar Islands,2019,2,Oppo,1905,0.087662786,Southern Region
Andaman and Nicobar Islands,2019,2,Realme,1012,0.046569417,Southern Region
Andaman and Nicobar Islands,2019,2,OnePlus,950,0.04371635,Southern Region
Andaman and Nicobar Islands,2019,2,Huawei,644,0.029635084,Southern Region
Andaman and Nicobar Islands,2019,2,Motorola,630,0.028990843,Southern Region
Andaman and Nicobar Islands,2019,2,Apple,569,0.026183793,Southern Region
Andaman and Nicobar Islands,2019,2,Lenovo,477,0.021950209,Southern Region
Andaman and Nicobar Islands,2019,2,Others,1981,0.091160094,Southern Region
Andaman and Nicobar Islands,2019,3,Xiaomi,5819,0.243157411,Southern Region
Andaman and Nicobar Islands,2019,3,Vivo,4685,0.195771175,Southern Region
Andaman and Nicobar Islands,2019,3,Samsung,4508,0.188374911,Southern Region
Andaman and Nicobar Islands,2019,3,Oppo,2108,0.088086582,Southern Region
Andaman and Nicobar Islands,2019,3,Realme,1158,0.048389119,Southern Region
Andaman and Nicobar Islands,2019,3,OnePlus,1045,0.04366721,Southern Region
Andaman and Nicobar Islands,2019,3,Huawei,725,0.030295433,Southern Region
Andaman and Nicobar Islands,2019,3,Motorola,660,0.02757929,Southern Region
Andaman and Nicobar Islands,2019,3,Apple,630,0.026325686,Southern Region
Andaman and Nicobar Islands,2019,3,Lenovo,483,0.020183026,Southern Region
Andaman and Nicobar Islands,2019,3,Others,2110,0.088170156,Southern Region
Andaman and Nicobar Islands,2019,4,Xiaomi,6259,0.241101695,Southern Region
Andaman and Nicobar Islands,2019,4,Vivo,5190,0.199922958,Southern Region
Andaman and Nicobar Islands,2019,4,Samsung,4900,0.188751926,Southern Region
Andaman and Nicobar Islands,2019,4,Oppo,2329,0.089714946,Southern Region
Andaman and Nicobar Islands,2019,4,Realme,1329,0.051194145,Southern Region
Andaman and Nicobar Islands,2019,4,OnePlus,1124,0.043297381,Southern Region
Andaman and Nicobar Islands,2019,4,Huawei,798,0.030739599,Southern Region
Andaman and Nicobar Islands,2019,4,Motorola,682,0.026271186,Southern Region
Andaman and Nicobar Islands,2019,4,Apple,678,0.026117103,Southern Region
Andaman and Nicobar Islands,2019,4,Lenovo,488,0.018798151,Southern Region
Andaman and Nicobar Islands,2019,4,Others,2183,0.084090909,Southern Region
Andaman and Nicobar Islands,2020,1,Xiaomi,6803,0.239812465,Southern Region
Andaman and Nicobar Islands,2020,1,Vivo,5880,0.207275804,Southern Region
Andaman and Nicobar Islands,2020,1,Samsung,5335,0.188064016,Southern Region
Andaman and Nicobar Islands,2020,1,Oppo,2557,0.090136774,Southern Region
Andaman and Nicobar Islands,2020,1,Realme,1511,0.053264241,Southern Region
Andaman and Nicobar Islands,2020,1,OnePlus,1184,0.041737169,Southern Region
Andaman and Nicobar Islands,2020,1,Huawei,891,0.031408629,Southern Region
Andaman and Nicobar Islands,2020,1,Apple,735,0.025909475,Southern Region
Andaman and Nicobar Islands,2020,1,Motorola,715,0.025204456,Southern Region
Andaman and Nicobar Islands,2020,1,Lenovo,500,0.017625494,Southern Region
Andaman and Nicobar Islands,2020,1,Others,2257,0.079561478,Southern Region
Andaman and Nicobar Islands,2020,2,Xiaomi,7805,0.238612045,Southern Region
Andaman and Nicobar Islands,2020,2,Vivo,7122,0.217731581,Southern Region
Andaman and Nicobar Islands,2020,2,Samsung,6030,0.184347294,Southern Region
Andaman and Nicobar Islands,2020,2,Oppo,2976,0.090981351,Southern Region
Andaman and Nicobar Islands,2020,2,Realme,1761,0.053836747,Southern Region
Andaman and Nicobar Islands,2020,2,OnePlus,1271,0.038856619,Southern Region
Andaman and Nicobar Islands,2020,2,Huawei,1005,0.030724549,Southern Region
Andaman and Nicobar Islands,2020,2,Apple,792,0.024212779,Southern Region
Andaman and Nicobar Islands,2020,2,Motorola,779,0.023815347,Southern Region
Andaman and Nicobar Islands,2020,2,Lenovo,552,0.016875573,Southern Region
Andaman and Nicobar Islands,2020,2,Others,2617,0.080006114,Southern Region
Andaman and Nicobar Islands,2020,3,Xiaomi,9794,0.236942059,Southern Region
Andaman and Nicobar Islands,2020,3,Vivo,9556,0.231184226,Southern Region
Andaman and Nicobar Islands,2020,3,Samsung,7572,0.183186162,Southern Region
Andaman and Nicobar Islands,2020,3,Oppo,3730,0.090238297,Southern Region
Andaman and Nicobar Islands,2020,3,Realme,2285,0.055280029,Southern Region
Andaman and Nicobar Islands,2020,3,OnePlus,1440,0.034837305,Southern Region
Andaman and Nicobar Islands,2020,3,Huawei,1213,0.029345591,Southern Region
Andaman and Nicobar Islands,2020,3,Motorola,907,0.021942664,Southern Region
Andaman and Nicobar Islands,2020,3,Apple,870,0.021047538,Southern Region
Andaman and Nicobar Islands,2020,3,Lenovo,606,0.014660699,Southern Region
Andaman and Nicobar Islands,2020,3,Others,3362,0.08133543,Southern Region
Andaman and Nicobar Islands,2020,4,Xiaomi,12398,0.236621116,Southern Region
Andaman and Nicobar Islands,2020,4,Vivo,12275,0.234273609,Southern Region
Andaman and Nicobar Islands,2020,4,Samsung,9938,0.189670967,Southern Region
Andaman and Nicobar Islands,2020,4,Oppo,4723,0.090140469,Southern Region
Andaman and Nicobar Islands,2020,4,Realme,2996,0.057179937,Southern Region
Andaman and Nicobar Islands,2020,4,OnePlus,1638,0.031261928,Southern Region
Andaman and Nicobar Islands,2020,4,Huawei,1472,0.028093748,Southern Region
Andaman and Nicobar Islands,2020,4,Motorola,1032,0.01969616,Southern Region
Andaman and Nicobar Islands,2020,4,Apple,973,0.01857012,Southern Region
Andaman and Nicobar Islands,2020,4,Lenovo,708,0.013512482,Southern Region
Andaman and Nicobar Islands,2020,4,Others,4243,0.080979464,Southern Region
Andaman and Nicobar Islands,2021,1,Vivo,13812,0.239135704,Southern Region
Andaman and Nicobar Islands,2021,1,Xiaomi,13714,0.237438969,Southern Region
Andaman and Nicobar Islands,2021,1,Samsung,10861,0.188043215,Southern Region
Andaman and Nicobar Islands,2021,1,Oppo,5158,0.089303646,Southern Region
Andaman and Nicobar Islands,2021,1,Realme,3419,0.059195263,Southern Region
Andaman and Nicobar Islands,2021,1,OnePlus,1773,0.030697046,Southern Region
Andaman and Nicobar Islands,2021,1,Huawei,1575,0.02726895,Southern Region
Andaman and Nicobar Islands,2021,1,Motorola,1062,0.018387063,Southern Region
Andaman and Nicobar Islands,2021,1,Apple,1056,0.018283182,Southern Region
Andaman and Nicobar Islands,2021,1,Tecno,796,0.013781641,Southern Region
Andaman and Nicobar Islands,2021,1,Others,4532,0.078465321,Southern Region
Andaman and Nicobar Islands,2021,2,Vivo,15056,0.242467187,Southern Region
Andaman and Nicobar Islands,2021,2,Xiaomi,14788,0.23815122,Southern Region
Andaman and Nicobar Islands,2021,2,Samsung,11476,0.184813592,Southern Region
Andaman and Nicobar Islands,2021,2,Oppo,5456,0.087865368,Southern Region
Andaman and Nicobar Islands,2021,2,Realme,4034,0.064964973,Southern Region
Andaman and Nicobar Islands,2021,2,OnePlus,1981,0.03190273,Southern Region
Andaman and Nicobar Islands,2021,2,Huawei,1559,0.025106691,Southern Region
Andaman and Nicobar Islands,2021,2,Apple,1153,0.018568323,Southern Region
Andaman and Nicobar Islands,2021,2,Motorola,1054,0.016973991,Southern Region
Andaman and Nicobar Islands,2021,2,Tecno,974,0.015685643,Southern Region
Andaman and Nicobar Islands,2021,2,Others,4564,0.073500282,Southern Region
Andaman and Nicobar Islands,2021,3,Vivo,16411,0.245006121,Southern Region
Andaman and Nicobar Islands,2021,3,Xiaomi,15938,0.237944522,Southern Region
Andaman and Nicobar Islands,2021,3,Samsung,12028,0.179570631,Southern Region
Andaman and Nicobar Islands,2021,3,Oppo,5853,0.087381685,Southern Region
Andaman and Nicobar Islands,2021,3,Realme,4808,0.071780478,Southern Region
Andaman and Nicobar Islands,2021,3,OnePlus,2306,0.03442716,Southern Region
Andaman and Nicobar Islands,2021,3,Huawei,1567,0.023394345,Southern Region
Andaman and Nicobar Islands,2021,3,Apple,1283,0.0191544,Southern Region
Andaman and Nicobar Islands,2021,3,Tecno,1178,0.017586814,Southern Region
Andaman and Nicobar Islands,2021,3,Motorola,1017,0.015183184,Southern Region
Andaman and Nicobar Islands,2021,3,Others,4593,0.068570661,Southern Region
Andaman and Nicobar Islands,2021,4,Vivo,17597,0.245151853,Southern Region
Andaman and Nicobar Islands,2021,4,Xiaomi,16968,0.236388966,Southern Region
Andaman and Nicobar Islands,2021,4,Samsung,12574,0.175174143,Southern Region
Andaman and Nicobar Islands,2021,4,Oppo,6127,0.085358038,Southern Region
Andaman and Nicobar Islands,2021,4,Realme,5830,0.081220396,Southern Region
Andaman and Nicobar Islands,2021,4,OnePlus,2691,0.037489551,Southern Region
Andaman and Nicobar Islands,2021,4,Apple,1490,0.020757871,Southern Region
Andaman and Nicobar Islands,2021,4,Huawei,1459,0.020325996,Southern Region
Andaman and Nicobar Islands,2021,4,Tecno,1417,0.019740875,Southern Region
Andaman and Nicobar Islands,2021,4,Motorola,1055,0.014697687,Southern Region
Andaman and Nicobar Islands,2021,4,Others,4572,0.063694622,Southern Region
Andaman and Nicobar Islands,2022,1,Vivo,18688,0.244966443,Southern Region
Andaman and Nicobar Islands,2022,1,Xiaomi,17957,0.235384333,Southern Region
Andaman and Nicobar Islands,2022,1,Samsung,12955,0.169817009,Southern Region
Andaman and Nicobar Islands,2022,1,Realme,6769,0.088729551,Southern Region
Andaman and Nicobar Islands,2022,1,Oppo,6461,0.084692219,Southern Region
Andaman and Nicobar Islands,2022,1,OnePlus,3005,0.039390206,Southern Region
Andaman and Nicobar Islands,2022,1,Tecno,1770,0.023201552,Southern Region
Andaman and Nicobar Islands,2022,1,Apple,1634,0.021418834,Southern Region
Andaman and Nicobar Islands,2022,1,Huawei,1441,0.018888947,Southern Region
Andaman and Nicobar Islands,2022,1,Motorola,1050,0.013763633,Southern Region
Andaman and Nicobar Islands,2022,1,Others,4558,0.059747273,Southern Region
Andhra Pradesh,2018,1,Xiaomi,836581,0.250739858,Southern Region
Andhra Pradesh,2018,1,Samsung,683687,0.204914505,Southern Region
Andhra Pradesh,2018,1,Vivo,425959,0.12766833,Southern Region
Andhra Pradesh,2018,1,Oppo,304487,0.091260771,Southern Region
Andhra Pradesh,2018,1,Realme,236646,0.070927483,Southern Region
Andhra Pradesh,2018,1,Motorola,129739,0.038885342,Southern Region
Andhra Pradesh,2018,1,OnePlus,129421,0.038790031,Southern Region
Andhra Pradesh,2018,1,Apple,123274,0.036947654,Southern Region
Andhra Pradesh,2018,1,Lenovo,84138,0.025217821,Southern Region
Andhra Pradesh,2018,1,Huawei,76654,0.022974719,Southern Region
Andhra Pradesh,2018,1,Others,305864,0.091673485,Southern Region
Andhra Pradesh,2018,2,Xiaomi,1113800,0.252990319,Southern Region
Andhra Pradesh,2018,2,Samsung,903290,0.20517474,Southern Region
Andhra Pradesh,2018,2,Vivo,586965,0.133324172,Southern Region
Andhra Pradesh,2018,2,Oppo,410549,0.093252759,Southern Region
Andhra Pradesh,2018,2,Realme,305964,0.069497154,Southern Region
Andhra Pradesh,2018,2,Motorola,169847,0.03857932,Southern Region
Andhra Pradesh,2018,2,OnePlus,155418,0.035301894,Southern Region
Andhra Pradesh,2018,2,Apple,151847,0.034490771,Southern Region
Andhra Pradesh,2018,2,Lenovo,107441,0.024404321,Southern Region
Andhra Pradesh,2018,2,Huawei,102929,0.023379458,Southern Region
Andhra Pradesh,2018,2,Others,394490,0.089605092,Southern Region
Andhra Pradesh,2018,3,Xiaomi,1385112,0.255197078,Southern Region
Andhra Pradesh,2018,3,Samsung,1103186,0.203254209,Southern Region
Andhra Pradesh,2018,3,Vivo,761793,0.140354966,Southern Region
Andhra Pradesh,2018,3,Oppo,518120,0.095459941,Southern Region
Andhra Pradesh,2018,3,Realme,379712,0.069959247,Southern Region
Andhra Pradesh,2018,3,Motorola,203756,0.0375406,Southern Region
Andhra Pradesh,2018,3,OnePlus,181364,0.033415033,Southern Region
Andhra Pradesh,2018,3,Apple,175343,0.032305706,Southern Region
Andhra Pradesh,2018,3,Huawei,134429,0.024767591,Southern Region
Andhra Pradesh,2018,3,Lenovo,122489,0.022567731,Southern Region
Andhra Pradesh,2018,3,Others,462313,0.085177897,Southern Region
Andhra Pradesh,2018,4,Xiaomi,1753802,0.255752865,Southern Region
Andhra Pradesh,2018,4,Samsung,1388061,0.202417706,Southern Region
Andhra Pradesh,2018,4,Vivo,1011185,0.147458756,Southern Region
Andhra Pradesh,2018,4,Oppo,675093,0.098447242,Southern Region
Andhra Pradesh,2018,4,Realme,476746,0.06952276,Southern Region
Andhra Pradesh,2018,4,Motorola,250601,0.036544561,Southern Region
Andhra Pradesh,2018,4,OnePlus,210161,0.03064729,Southern Region
Andhra Pradesh,2018,4,Apple,209737,0.030585459,Southern Region
Andhra Pradesh,2018,4,Huawei,176237,0.025700232,Southern Region
Andhra Pradesh,2018,4,Lenovo,149583,0.021813341,Southern Region
Andhra Pradesh,2018,4,Others,556203,0.081109789,Southern Region
Andhra Pradesh,2019,1,Xiaomi,2110547,0.254804076,Southern Region
Andhra Pradesh,2019,1,Samsung,1688342,0.203831719,Southern Region
Andhra Pradesh,2019,1,Vivo,1262871,0.152465061,Southern Region
Andhra Pradesh,2019,1,Oppo,835541,0.100873969,Southern Region
